County,County Code,Zip,Year,Year of Birth,Tests,Less than 5 mcg/dL,5-10 mcg/dL,10-15 mcg/dL,15+ mcg/dL,Total Elevated Blood Levels,"Rate per 1,000",Percent,Zip Code Location,County Location
Onondaga,67,13207,2020,2015,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.017354, -76.167626)","(43.00653, -76.196117)"
Onondaga,67,13207,2020,2016,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.017354, -76.167626)","(43.00653, -76.196117)"
Onondaga,67,13207,2020,2019,54,47.0,7.0,0.0,0.0,0.0,0.0,0.0,"(43.017354, -76.167626)","(43.00653, -76.196117)"
Onondaga,67,13207,2020,2020,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.017354, -76.167626)","(43.00653, -76.196117)"
Onondaga,67,13208,2020,2014,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.072766, -76.147309)","(43.00653, -76.196117)"
Onondaga,67,13208,2020,2020,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.072766, -76.147309)","(43.00653, -76.196117)"
Onondaga,67,13209,2020,2016,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.0854, -76.25172)","(43.00653, -76.196117)"
Onondaga,67,13209,2020,2017,19,19.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.0854, -76.25172)","(43.00653, -76.196117)"
Onondaga,67,13209,2020,2020,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.0854, -76.25172)","(43.00653, -76.196117)"
Onondaga,67,13210,2020,2015,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.034249, -76.126286)","(43.00653, -76.196117)"
Onondaga,67,13211,2020,2016,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.098535, -76.13219)","(43.00653, -76.196117)"
Onondaga,67,13211,2020,2017,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.098535, -76.13219)","(43.00653, -76.196117)"
Onondaga,67,13211,2020,2019,29,29.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.098535, -76.13219)","(43.00653, -76.196117)"
Onondaga,67,13212,2020,2018,106,106.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.11096, -76.13928)","(43.00653, -76.196117)"
Onondaga,67,13214,2020,2017,14,14.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.036965, -76.073608)","(43.00653, -76.196117)"
Onondaga,67,13214,2020,2018,43,43.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.036965, -76.073608)","(43.00653, -76.196117)"
Onondaga,67,13214,2020,2019,25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.036965, -76.073608)","(43.00653, -76.196117)"
Onondaga,67,13215,2020,2015,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.97512, -76.22634)","(43.00653, -76.196117)"
Onondaga,67,13215,2020,2016,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.97512, -76.22634)","(43.00653, -76.196117)"
Onondaga,67,13215,2020,2017,13,13.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.97512, -76.22634)","(43.00653, -76.196117)"
Onondaga,67,13215,2020,2019,40,40.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.97512, -76.22634)","(43.00653, -76.196117)"
Onondaga,67,13215,2020,2020,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.97512, -76.22634)","(43.00653, -76.196117)"
Onondaga,67,13219,2020,2016,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.040139, -76.21702)","(43.00653, -76.196117)"
Onondaga,67,13219,2020,2017,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.040139, -76.21702)","(43.00653, -76.196117)"
Onondaga,67,13219,2020,2018,120,120.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.040139, -76.21702)","(43.00653, -76.196117)"
Onondaga,67,13219,2020,2019,33,33.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.040139, -76.21702)","(43.00653, -76.196117)"
Onondaga,67,13224,2020,2019,36,36.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.042678, -76.101087)","(43.00653, -76.196117)"
Ontario,69,14424,2020,2014,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.843523, -77.301225)","(42.856695, -77.303277)"
Ontario,69,14424,2020,2016,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.843523, -77.301225)","(42.856695, -77.303277)"
Ontario,69,14424,2020,2018,118,111.0,7.0,0.0,0.0,0.0,0.0,0.0,"(42.843523, -77.301225)","(42.856695, -77.303277)"
Ontario,69,14424,2020,2020,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.843523, -77.301225)","(42.856695, -77.303277)"
Ontario,69,14425,2020,2017,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.95838, -77.31024)","(42.856695, -77.303277)"
Ontario,69,14425,2020,2019,47,47.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.95838, -77.31024)","(42.856695, -77.303277)"
Ontario,69,14425,2020,2020,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.95838, -77.31024)","(42.856695, -77.303277)"
Ontario,69,14432,2020,2019,14,14.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.963132, -77.147698)","(42.856695, -77.303277)"
Ontario,69,14456,2020,2016,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.862982, -76.997939)","(42.856695, -77.303277)"
Ontario,69,14469,2020,2018,17,17.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.877952, -77.456375)","(42.856695, -77.303277)"
Ontario,69,14469,2020,2019,18,18.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.877952, -77.456375)","(42.856695, -77.303277)"
Ontario,69,14471,2020,2019,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.761985, -77.496841)","(42.856695, -77.303277)"
Ontario,69,14512,2020,2019,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.657539, -77.413799)","(42.856695, -77.303277)"
Ontario,69,14522,2020,2018,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.068259, -77.224663)","(42.856695, -77.303277)"
Ontario,69,14522,2020,2019,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.068259, -77.224663)","(42.856695, -77.303277)"
Ontario,69,14560,2020,2018,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.711095, -77.553933)","(42.856695, -77.303277)"
Ontario,69,14561,2020,2019,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.823591, -77.098747)","(42.856695, -77.303277)"
Ontario,69,14564,2020,2017,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.979988, -77.424394)","(42.856695, -77.303277)"
Orange,71,10916,2020,2018,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.437341, -74.250632)","(41.40241, -74.306252)"
Orange,71,10916,2020,2019,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.437341, -74.250632)","(41.40241, -74.306252)"
Orange,71,10918,2020,2015,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.352758, -74.266372)","(41.40241, -74.306252)"
Orange,71,10918,2020,2017,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.352758, -74.266372)","(41.40241, -74.306252)"
Orange,71,10921,2020,2018,14,14.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.329376, -74.347207)","(41.40241, -74.306252)"
Orange,71,10921,2020,2019,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.329376, -74.347207)","(41.40241, -74.306252)"
Orange,71,10924,2020,2017,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.396494, -74.319687)","(41.40241, -74.306252)"
Orange,71,10925,2020,2018,16,16.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.21895, -74.294664)","(41.40241, -74.306252)"
Orange,71,10926,2020,2017,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.307707, -74.150676)","(41.40241, -74.306252)"
Orange,71,10926,2020,2018,12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.307707, -74.150676)","(41.40241, -74.306252)"
Orange,71,10926,2020,2019,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.307707, -74.150676)","(41.40241, -74.306252)"
Orange,71,10928,2020,2017,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.368496, -73.970013)","(41.40241, -74.306252)"
Orange,71,10928,2020,2019,25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.368496, -73.970013)","(41.40241, -74.306252)"
Orange,71,10930,2020,2017,12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.353753, -74.130068)","(41.40241, -74.306252)"
Orange,71,10930,2020,2019,37,37.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.353753, -74.130068)","(41.40241, -74.306252)"
Orange,71,10940,2020,2020,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.4744, -74.41098)","(41.40241, -74.306252)"
Orange,71,10941,2020,2017,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.463349, -74.421398)","(41.40241, -74.306252)"
Orange,71,10950,2020,2015,19,19.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.338274, -74.185886)","(41.40241, -74.306252)"
Orange,71,10950,2020,2016,16,16.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.338274, -74.185886)","(41.40241, -74.306252)"
Orange,71,10958,2020,2018,22,22.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.344004, -74.451815)","(41.40241, -74.306252)"
Orange,71,10963,2020,2018,14,14.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.465261, -74.537215)","(41.40241, -74.306252)"
Orange,71,10969,2020,2018,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.291561, -74.492649)","(41.40241, -74.306252)"
Orange,71,10973,2020,2018,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.374755, -74.486379)","(41.40241, -74.306252)"
Orange,71,10973,2020,2019,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.374755, -74.486379)","(41.40241, -74.306252)"
Orange,71,10987,2020,2018,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.200012, -74.216239)","(41.40241, -74.306252)"
Orange,71,10987,2020,2019,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.200012, -74.216239)","(41.40241, -74.306252)"
Orange,71,10990,2020,2017,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.263712, -74.36706)","(41.40241, -74.306252)"
Orange,71,10992,2020,2019,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.42496, -74.17146)","(41.40241, -74.306252)"
Orange,71,10996,2020,2018,13,13.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.38867, -73.982179)","(41.40241, -74.306252)"
Orange,71,10996,2020,2019,41,41.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.38867, -73.982179)","(41.40241, -74.306252)"
Orange,71,10998,2020,2018,21,21.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.324124, -74.543313)","(41.40241, -74.306252)"
Orange,71,10998,2020,2019,22,22.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.324124, -74.543313)","(41.40241, -74.306252)"
Orange,71,12518,2020,2018,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.432794, -74.045095)","(41.40241, -74.306252)"
Orange,71,12520,2020,2018,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.442299, -74.015486)","(41.40241, -74.306252)"
Orange,71,12520,2020,2019,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.442299, -74.015486)","(41.40241, -74.306252)"
Orange,71,12543,2020,2018,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.486349, -74.212862)","(41.40241, -74.306252)"
Orange,71,12543,2020,2019,13,13.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.486349, -74.212862)","(41.40241, -74.306252)"
Orange,71,12549,2020,2017,11,11.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.525576, -74.236316)","(41.40241, -74.306252)"
Orange,71,12549,2020,2018,51,51.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.525576, -74.236316)","(41.40241, -74.306252)"
Orange,71,12550,2020,2014,32,32.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.51748, -74.06022)","(41.40241, -74.306252)"
Orange,71,12550,2020,2020,16,16.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.51748, -74.06022)","(41.40241, -74.306252)"
Orange,71,12553,2020,2014,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.4702, -74.07006)","(41.40241, -74.306252)"
Orange,71,12553,2020,2017,28,28.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.4702, -74.07006)","(41.40241, -74.306252)"
Orange,71,12553,2020,2020,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.4702, -74.07006)","(41.40241, -74.306252)"
Orange,71,12566,2020,2018,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.605775, -74.305189)","(41.40241, -74.306252)"
Orange,71,12566,2020,2019,12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.605775, -74.305189)","(41.40241, -74.306252)"
Orange,71,12575,2020,2018,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.473305, -74.146634)","(41.40241, -74.306252)"
Orange,71,12586,2020,2016,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.562389, -74.173819)","(41.40241, -74.306252)"
Orange,71,12586,2020,2017,14,14.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.562389, -74.173819)","(41.40241, -74.306252)"
Orange,71,12589,2020,2018,17,17.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.617824, -74.149503)","(41.40241, -74.306252)"
Orange,71,12589,2020,2019,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.617824, -74.149503)","(41.40241, -74.306252)"
Orange,71,12721,2020,2018,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.551493, -74.452492)","(41.40241, -74.306252)"
Orange,71,12729,2020,2018,12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.485047, -74.627581)","(41.40241, -74.306252)"
Orange,71,12729,2020,2019,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.485047, -74.627581)","(41.40241, -74.306252)"
Orange,71,12746,2020,2018,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.412347, -74.641586)","(41.40241, -74.306252)"
Orange,71,12771,2020,2017,11,11.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.373715, -74.665744)","(41.40241, -74.306252)"
Orange,71,12780,2020,2018,12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.432778, -74.720524)","(41.40241, -74.306252)"
Orleans,73,14411,2020,2018,61,61.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.239907, -78.202239)","(43.209007, -78.254897)"
Orleans,73,14470,2020,2017,11,11.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.253056, -78.066111)","(43.209007, -78.254897)"
Orleans,73,14470,2020,2019,36,36.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.253056, -78.066111)","(43.209007, -78.254897)"
Orleans,73,14476,2020,2018,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.333198, -78.04693)","(43.209007, -78.254897)"
Orleans,73,14476,2020,2019,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.333198, -78.04693)","(43.209007, -78.254897)"
Orleans,73,14477,2020,2019,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.340537, -78.14236)","(43.209007, -78.254897)"
Orleans,73,14571,2020,2019,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.347169, -78.247079)","(43.209007, -78.254897)"
Oswego,75,13036,2020,2017,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.3068, -76.17828)","(43.461443, -76.209258)"
Oswego,75,13044,2020,2018,13,13.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.266484, -76.009432)","(43.461443, -76.209258)"
Oswego,75,13069,2020,2016,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.29618, -76.40352)","(43.461443, -76.209258)"
Oswego,75,13076,2020,2018,21,21.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.351755, -76.149799)","(43.461443, -76.209258)"
Oswego,75,13076,2020,2019,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.351755, -76.149799)","(43.461443, -76.209258)"
Oswego,75,13131,2020,2018,21,21.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.42338, -76.0785)","(43.461443, -76.209258)"
Oswego,75,13131,2020,2019,19,19.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.42338, -76.0785)","(43.461443, -76.209258)"
Oswego,75,13132,2020,2018,17,17.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.252751, -76.232419)","(43.461443, -76.209258)"
Oswego,75,13135,2020,2018,29,29.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.2615, -76.32522)","(43.461443, -76.209258)"
Oswego,75,13135,2020,2019,14,14.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.2615, -76.32522)","(43.461443, -76.209258)"
Oswego,75,13142,2020,2017,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.557794, -76.128407)","(43.461443, -76.209258)"
Oswego,75,13142,2020,2019,16,16.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.557794, -76.128407)","(43.461443, -76.209258)"
Oswego,75,13145,2020,2018,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.656766, -76.114729)","(43.461443, -76.209258)"
Oswego,75,13145,2020,2019,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.656766, -76.114729)","(43.461443, -76.209258)"
Oswego,75,13167,2020,2018,16,16.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.284609, -76.076927)","(43.461443, -76.209258)"
Oswego,75,13302,2020,2018,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.505683, -75.992926)","(43.461443, -76.209258)"
Oswego,75,13493,2020,2018,11,11.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.422128, -75.88823)","(43.461443, -76.209258)"
Otsego,77,12116,2020,2018,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.542837, -74.899432)","(42.629776, -75.028841)"
Otsego,77,12155,2020,2018,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.59718, -74.81892)","(42.629776, -75.028841)"
Otsego,77,13326,2020,2018,13,13.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.716131, -74.906704)","(42.629776, -75.028841)"
Otsego,77,13335,2020,2018,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.697595, -75.238939)","(42.629776, -75.028841)"
Otsego,77,13348,2020,2018,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.69588, -75.06618)","(42.629776, -75.028841)"
Otsego,77,13411,2020,2018,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.624636, -75.330038)","(42.629776, -75.028841)"
Otsego,77,13439,2020,2018,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.85141, -74.988541)","(42.629776, -75.028841)"
Otsego,77,13439,2020,2019,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.85141, -74.988541)","(42.629776, -75.028841)"
Otsego,77,13820,2020,2016,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.48102, -75.07044)","(42.629776, -75.028841)"
Otsego,77,13820,2020,2017,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.48102, -75.07044)","(42.629776, -75.028841)"
Otsego,77,13825,2020,2018,22,22.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.394454, -75.172478)","(42.629776, -75.028841)"
Otsego,77,13849,2020,2016,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.323762, -75.319978)","(42.629776, -75.028841)"
Otsego,77,13849,2020,2019,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.323762, -75.319978)","(42.629776, -75.028841)"
Otsego,77,13861,2020,2018,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.446255, -75.111607)","(42.629776, -75.028841)"
Putnam,79,10509,2020,2015,12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.422678, -73.599511)","(41.4351, -73.7949)"
Putnam,79,10509,2020,2017,18,18.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.422678, -73.599511)","(41.4351, -73.7949)"
Putnam,79,10512,2020,2015,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.449121, -73.679279)","(41.4351, -73.7949)"
Putnam,79,10512,2020,2016,18,18.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.449121, -73.679279)","(41.4351, -73.7949)"
Putnam,79,10512,2020,2017,22,22.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.449121, -73.679279)","(41.4351, -73.7949)"
Putnam,79,10512,2020,2018,106,106.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.449121, -73.679279)","(41.4351, -73.7949)"
Putnam,79,10512,2020,2019,48,48.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.449121, -73.679279)","(41.4351, -73.7949)"
Putnam,79,10516,2020,2017,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.42238, -73.95072)","(41.4351, -73.7949)"
Putnam,79,10524,2020,2018,21,21.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.369283, -73.919944)","(41.4351, -73.7949)"
Putnam,79,10524,2020,2019,14,14.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.369283, -73.919944)","(41.4351, -73.7949)"
Putnam,79,10537,2020,2018,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.337997, -73.885707)","(41.4351, -73.7949)"
Putnam,79,10537,2020,2019,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.337997, -73.885707)","(41.4351, -73.7949)"
Putnam,79,10541,2020,2016,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.378032, -73.749712)","(41.4351, -73.7949)"
Putnam,79,10541,2020,2017,18,18.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.378032, -73.749712)","(41.4351, -73.7949)"
Putnam,79,10541,2020,2018,141,141.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.378032, -73.749712)","(41.4351, -73.7949)"
Putnam,79,10541,2020,2019,77,77.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.378032, -73.749712)","(41.4351, -73.7949)"
Putnam,79,10579,2020,2018,34,34.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.390553, -73.846426)","(41.4351, -73.7949)"
Putnam,79,10579,2020,2019,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.390553, -73.846426)","(41.4351, -73.7949)"
Putnam,79,12531,2020,2018,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.5047, -73.66164)","(41.4351, -73.7949)"
Putnam,79,12563,2020,2019,22,22.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.503033, -73.577046)","(41.4351, -73.7949)"
Rensselaer,83,12018,2020,2018,52,52.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.64062, -73.5495)","(42.710421, -73.513845)"
Rensselaer,83,12033,2020,2018,53,53.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.535438, -73.70907)","(42.710421, -73.513845)"
Rensselaer,83,12033,2020,2019,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.535438, -73.70907)","(42.710421, -73.513845)"
Rensselaer,83,12052,2020,2018,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.753953, -73.4773)","(42.710421, -73.513845)"
Rensselaer,83,12052,2020,2019,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.753953, -73.4773)","(42.710421, -73.513845)"
Rensselaer,83,12061,2020,2018,44,44.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.595189, -73.693628)","(42.710421, -73.513845)"
Rensselaer,83,12094,2020,2018,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.932662, -73.506739)","(42.710421, -73.513845)"
Rensselaer,83,12121,2020,2018,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.843234, -73.618514)","(42.710421, -73.513845)"
Rensselaer,83,12121,2020,2019,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.843234, -73.618514)","(42.710421, -73.513845)"
Rensselaer,83,12123,2020,2018,31,31.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.521046, -73.625267)","(42.710421, -73.513845)"
Rensselaer,83,12123,2020,2019,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.521046, -73.625267)","(42.710421, -73.513845)"
Rensselaer,83,12138,2020,2018,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.7371, -73.36266)","(42.710421, -73.513845)"
Rensselaer,83,12140,2020,2018,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.695254, -73.578996)","(42.710421, -73.513845)"
Rensselaer,83,12144,2020,2018,140,134.0,6.0,0.0,0.0,0.0,0.0,0.0,"(42.6246, -73.71012)","(42.710421, -73.513845)"
Rensselaer,83,12153,2020,2018,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.6371, -73.491691)","(42.710421, -73.513845)"
Rensselaer,83,12180,2020,2016,17,17.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.744, -73.60512)","(42.710421, -73.513845)"
Rensselaer,83,12185,2020,2018,11,11.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.88714, -73.544884)","(42.710421, -73.513845)"
Rensselaer,83,12185,2020,2019,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.88714, -73.544884)","(42.710421, -73.513845)"
Rensselaer,83,12196,2020,2018,18,18.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.627847, -73.632094)","(42.710421, -73.513845)"
Rensselaer,83,12196,2020,2019,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.627847, -73.632094)","(42.710421, -73.513845)"
Rensselaer,83,12198,2020,2017,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.67272, -73.64184)","(42.710421, -73.513845)"
Rensselaer,83,12198,2020,2019,27,27.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.67272, -73.64184)","(42.710421, -73.513845)"
Rockland,87,10901,2020,2015,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.127671, -74.111934)","(41.154785, -74.024772)"
Rockland,87,10901,2020,2016,14,14.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.127671, -74.111934)","(41.154785, -74.024772)"
Rockland,87,10901,2020,2020,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.127671, -74.111934)","(41.154785, -74.024772)"
Rockland,87,10913,2020,2018,19,19.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.060202, -73.961158)","(41.154785, -74.024772)"
Rockland,87,10913,2020,2019,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,"(41.060202, -73.961158)","(41.154785, -74.024772)"
